date,company,ticker,cusip,change,new_shares
2/18/2021,TELADOC HEALTH INC,TDOC,87918A105,43232.0,3637013.00
2/18/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,13328.0,1120816.00
2/18/2021,EXACT SCIENCES CORP,EXAS,30063P105,44548.0,3748373.00
2/18/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,135016.0,11360076.00
2/18/2021,CAREDX INC,CDNA,14167L103,44111.0,5526462.00
2/18/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,59388.0,4996863.00
2/18/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,24696.0,2077874.00
2/18/2021,FATE THERAPEUTICS INC,FATE,31189P102,49252.0,4144198.00
2/18/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,99904.0,8405569.00
2/18/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,255024.0,21457012.00
2/18/2021,INCYTE CORP,INCY,45337C102,39035.0,3281881.00
2/18/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,33908.0,2852074.00
2/18/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,49498.0,770960.00
2/18/2021,ACCOLADE INC,ACCD,00437E102,54684.0,4599949.00
2/18/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,49112.0,4131922.00
2/18/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,13272.0,1116759.00
2/18/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,23380.0,1967031.00
2/18/2021,SCHRODINGER INC,SDGR,80810D103,23719.0,1993432.00
2/18/2021,BERKELEY LIGHTS INC,BLI,084310101,30884.0,2597529.00
2/18/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,35675.0,2999209.00
2/18/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,21703.0,1823916.00
2/18/2021,ALPHABET INC-CL A,GOOGL,02079K305,840.0,72041.00
2/18/2021,CODEXIS INC,CDXS,192005106,73052.0,6145723.00
2/18/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,26236.0,2207468.00
2/18/2021,PHREESIA INC,PHR,71944F106,22375.0,1880166.00
2/18/2021,GUARDANT HEALTH INC,GH,40131M109,9184.0,772214.00
2/18/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,17335.0,1456329.00
2/18/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,11597023.789999992,80049233.41
2/18/2021,BUTTERFLY NETWORK INC,BFLY,124155102,28756.0,2419443.00
2/18/2021,ABBVIE INC,ABBV,00287Y109,191117.0,607568.00
2/18/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,21644.0,1819636.00
2/18/2021,908 DEVICES INC,MASS,65443P102,13639.0,632565.00
2/18/2021,REPARE THERAPEUTICS INC,RPTX,760273102,15316.0,1286662.00
2/18/2021,SURFACE ONCOLOGY INC,SURF,86877M209,46735.0,3929027.00
2/18/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,51420.0,640507.00
2/18/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,3556.0,297551.00
2/18/2021,HIMS & HERS HEALTH INC,HIMS,433000106,6160.0,516813.00
