date,company,ticker,cusip,change,new_shares
2/26/2021,BAIDU INC - SPON ADR,BIDU,056752108,48465.0,739245.00
2/26/2021,TRIMBLE INC,TRMB,896239100,76038.0,2542560.00
2/26/2021,JD.COM INC-ADR,JD,47215P106,61542.0,1824397.00
2/26/2021,TERADYNE INC,TER,880770102,49644.0,1138631.00
2/26/2021,KRATOS DEFENSE & SECURITY,KTOS,50077B207,227886.0,5250054.00
2/26/2021,RAVEN INDUSTRIES INC,RAVN,754212108,22682.0,1233430.00
2/26/2021,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,88122.0,2415764.00
2/26/2021,VUZIX CORP,VUZI,92921W300,257420.0,1050355.00
2/26/2021,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1002988.0,1383547.00
2/26/2021,ONE - CLASS A,AONE,G7000X105,133679.0,342596.00
