date,company,ticker,cusip,change,new_shares
2/16/2021,TELADOC HEALTH INC,TDOC,87918A105,32424.0,3595325.00
2/16/2021,EXACT SCIENCES CORP,EXAS,30063P105,31143.0,3454800.00
2/16/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,9996.0,1107964.00
2/16/2021,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,101262.0,11229882.00
2/16/2021,CAREDX INC,CDNA,14167L103,40319.0,5485110.00
2/16/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,44541.0,4939596.00
2/16/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,18522.0,2054060.00
2/16/2021,FATE THERAPEUTICS INC,FATE,31189P102,36939.0,4096705.00
2/16/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,74928.0,8309233.00
2/16/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,191247.0,21211095.00
2/16/2021,INCYTE CORP,INCY,45337C102,29253.0,3244239.00
2/16/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,25431.0,2819377.00
2/16/2021,ACCOLADE INC,ACCD,00437E102,41013.0,4547218.00
2/16/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,36834.0,4084564.00
2/16/2021,SCHRODINGER INC,SDGR,80810D103,17766.0,1970559.00
2/16/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,23714.0,675554.00
2/16/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,9954.0,1103961.00
2/16/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,17535.0,1944486.00
2/16/2021,BERKELEY LIGHTS INC,BLI,084310101,23163.0,2567748.00
2/16/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,3444.0,380654.00
2/16/2021,ALPHABET INC-CL A,GOOGL,02079K305,798.0,89039.00
2/16/2021,BRISTOL-MYERS SQUIBB CO,BMY,110122108,26733.0,2964807.00
2/16/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,16254.0,1802987.00
2/16/2021,CODEXIS INC,CDXS,192005106,54789.0,6075280.00
2/16/2021,PHREESIA INC,PHR,71944F106,16758.0,1858589.00
2/16/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,19677.0,2182169.00
2/16/2021,GUARDANT HEALTH INC,GH,40131M109,6888.0,763358.00
2/16/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,12978.0,1439612.00
2/16/2021,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,1808359.4200000018,51678714.97
2/16/2021,BUTTERFLY NETWORK INC,BFLY,124155102,2245995.0,2245995.00
2/16/2021,908 DEVICES INC,MASS,65443P102,5586.0,619192.00
2/16/2021,SURFACE ONCOLOGY INC,SURF,86877M209,35028.0,3883960.00
2/16/2021,REPARE THERAPEUTICS INC,RPTX,760273102,11466.0,1271892.00
2/16/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,14154.0,1569842.00
2/16/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,2646.0,294125.00
2/16/2021,ABBVIE INC,ABBV,00287Y109,121900.0,121900.00
2/16/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,360361.0,360361.00
2/16/2021,HIMS & HERS HEALTH INC,HIMS,433000106,4599.0,510873.00
