date,company,ticker,cusip,change,new_shares
3/2/2021,TESLA INC,TSLA,88160R101,27292.0,3578428.00
3/2/2021,SQUARE INC - A,SQ,852234103,46548.0,5955071.00
3/2/2021,ROKU INC,ROKU,77543R102,22333.0,3363235.00
3/2/2021,TELADOC HEALTH INC,TDOC,87918A105,48331.0,5790780.00
3/2/2021,BAIDU INC - SPON ADR,BIDU,056752108,24884.0,3247025.00
3/2/2021,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,19906.0,2842863.00
3/2/2021,ZILLOW GROUP INC - C,Z,98954M200,37742.0,5106260.00
3/2/2021,SHOPIFY INC - CLASS A,SHOP,82509L107,4557.0,587677.00
3/2/2021,PAYPAL HOLDINGS INC,PYPL,70450Y103,86767.0,2493717.00
3/2/2021,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,265382.0,1677542.00
3/2/2021,EXACT SCIENCES CORP,EXAS,30063P105,226128.0,4565163.00
3/2/2021,TWILIO INC - A,TWLO,90138F102,10510.0,1390212.00
3/2/2021,DOCUSIGN INC,DOCU,256163106,15539.0,2110260.00
3/2/2021,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,45356.0,5362535.00
3/2/2021,UNITY SOFTWARE INC,U,91332U101,29885.0,4405313.00
3/2/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,84676.0,11193396.00
3/2/2021,KE HOLDINGS INC,BEKE,482497104,44431.0,6033816.00
3/2/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,14052.0,1957153.00
3/2/2021,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,32360.0,4816022.00
3/2/2021,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,27849.0,3138993.00
3/2/2021,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,53440.0,7316461.00
3/2/2021,SEA LTD-ADR,SE,81141R100,10229.0,1142341.00
3/2/2021,PACCAR INC,PCAR,693718108,19066.0,2868134.00
3/2/2021,TWITTER INC,TWTR,90184L102,30971.0,3554552.00
3/2/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,27325.0,2798149.00
3/2/2021,SYNOPSYS INC,SNPS,871607107,7663.0,907801.00
3/2/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,5322.0,480307.00
3/2/2021,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,61677.0,7875523.00
3/2/2021,TERADYNE INC,TER,880770102,12028.0,1103964.00
3/2/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,93406.0,1516531.00
3/2/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,14117.0,1844869.00
3/2/2021,FATE THERAPEUTICS INC,FATE,31189P102,16957.0,1367184.00
3/2/2021,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,12601.0,1008874.00
3/2/2021,BERKELEY LIGHTS INC,BLI,084310101,161450.0,257848.00
3/2/2021,TRIMBLE INC,TRMB,896239100,12120.0,2554680.00
3/2/2021,DEERE & CO,DE,244199105,2508.0,528972.00
3/2/2021,JD.COM INC-ADR,JD,47215P106,241892.0,1833100.00
3/2/2021,KRATOS DEFENSE & SECURITY,KTOS,50077B207,25032.0,5275086.00
3/2/2021,ALPHABET INC-CL C,GOOG,02079K107,320.0,67080.00
3/2/2021,NXP SEMICONDUCTORS NV,NXPI,N6596X109,3176.0,669311.00
3/2/2021,KOMATSU LTD -SPONS ADR,KMTUY,500458401,18160.0,3827147.00
3/2/2021,CATERPILLAR INC,CAT,149123101,2264.0,477087.00
3/2/2021,LOCKHEED MARTIN CORP,LMT,539830109,1356.0,286056.00
3/2/2021,NVIDIA CORP,NVDA,67066G104,1909.0,167373.00
3/2/2021,TELEDYNE TECHNOLOGIES INC,TDY,879360105,1064.0,224297.00
3/2/2021,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,6668.0,1405225.00
3/2/2021,NANO DIMENSION LTD - ADR,NNDM,63008G203,52702.0,7299707.00
3/2/2021,AEROVIRONMENT INC,AVAV,008073108,2888.0,608345.00
3/2/2021,MAGNA INTERNATIONAL INC,MGA,559222401,3568.0,751705.00
3/2/2021,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,7960.0,1677866.00
3/2/2021,INTUITIVE SURGICAL INC,ISRG,46120E602,396.0,83921.00
3/2/2021,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,7404.0,1560379.00
3/2/2021,WORKHORSE GROUP INC,WKHS,98138J206,15144.0,3191503.00
3/2/2021,RAVEN INDUSTRIES INC,RAVN,754212108,5880.0,1239310.00
3/2/2021,ROCKWELL AUTOMATION INC,ROK,773903109,732.0,154236.00
3/2/2021,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,246623.0,2662387.00
3/2/2021,ANSYS INC,ANSS,03662Q105,524.0,110516.00
3/2/2021,ELBIT SYSTEMS LTD,ESLT,M3760D101,4668.0,275672.00
3/2/2021,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,2295.0,151819.00
3/2/2021,XILINX INC,XLNX,983919101,1192.0,251481.00
3/2/2021,VUZIX CORP,VUZI,92921W300,5008.0,1055363.00
3/2/2021,AUTODESK INC,ADSK,052769106,372.0,78776.00
3/2/2021,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,120393.0,1503940.00
3/2/2021,AMAZON.COM INC,AMZN,023135106,103.0,5841.00
3/2/2021,ONE - CLASS A,AONE,G7000X105,436664.0,895149.00
3/2/2021,APPLE INC,AAPL,037833100,2435.0,63490.00
3/2/2021,SPLUNK INC,SPLK,848637104,79.0,1260.00
3/2/2021,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,25545.0,8556875.00
3/2/2021,NETFLIX INC,NFLX,64110L106,1143.0,382406.00
3/2/2021,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,33613.0,6668862.00
3/2/2021,AGORA INC-ADR,API,00851L103,6960.0,2331370.00
3/2/2021,TRADE DESK INC/THE -CLASS A,TTD,88339J105,425.0,141133.00
3/2/2021,FASTLY INC - CLASS A,FSLY,31188V100,4596.0,1539232.00
3/2/2021,DRAFTKINGS INC - CL A,DKNG,26142R104,6089.0,1465385.00
3/2/2021,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,6162.0,682321.00
3/2/2021,PINTEREST INC- CLASS A,PINS,72352L106,10220.0,1190257.00
3/2/2021,HUBSPOT INC,HUBS,443573100,522.0,175225.00
3/2/2021,ADYEN NV-UNSPON ADR,ADYEY,00783V104,5739.0,1922506.00
3/2/2021,SNAP INC - A,SNAP,83304A106,10118.0,1392879.00
3/2/2021,ADOBE INC,ADBE,00724F101,555.0,185804.00
3/2/2021,PELOTON INTERACTIVE INC-A,PTON,70614W100,2191.0,734931.00
3/2/2021,MERCADOLIBRE INC,MELI,58733R102,400.0,49947.00
3/2/2021,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,1071.0,358747.00
3/2/2021,CLOUDFLARE INC - CLASS A,NET,18915M107,3021.0,1011929.00
3/2/2021,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,915.0,306261.00
3/2/2021,OKTA INC,OKTA,679295105,762.0,255239.00
3/2/2021,SKILLZ INC,SKLZ,83067L109,5382.0,1802563.00
3/2/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,4410.0,1991438.00
3/2/2021,CAREDX INC,CDNA,14167L103,10395.0,4694072.00
3/2/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,45540.0,20564454.00
3/2/2021,INCYTE CORP,INCY,45337C102,6970.0,3145374.00
3/2/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,1785.0,805813.00
3/2/2021,ACCOLADE INC,ACCD,00437E102,64212.0,4771393.00
3/2/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,8770.0,3960030.00
3/2/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,6055.0,2733396.00
3/2/2021,SCHRODINGER INC,SDGR,80810D103,3785.0,1708032.00
3/2/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,17254.0,1856868.00
3/2/2021,CODEXIS INC,CDXS,192005106,13045.0,5890077.00
3/2/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,88505.0,2434937.00
3/2/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,560.0,252286.00
3/2/2021,GUARDANT HEALTH INC,GH,40131M109,1640.0,740070.00
3/2/2021,PHREESIA INC,PHR,71944F106,3995.0,1801991.00
3/2/2021,ALPHABET INC-CL A,GOOGL,02079K305,115.0,53247.00
3/2/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,7395.0,3337557.00
3/2/2021,ABBVIE INC,ABBV,00287Y109,1290.0,582284.00
3/2/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,3645.0,1644567.00
3/2/2021,BUTTERFLY NETWORK INC,BFLY,124155102,6390.0,2885601.00
3/2/2021,REPARE THERAPEUTICS INC,RPTX,760273102,9433.0,1295168.00
3/2/2021,908 DEVICES INC,MASS,65443P102,1730.0,780176.00
3/2/2021,SURFACE ONCOLOGY INC,SURF,86877M209,158685.0,4069356.00
3/2/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,1170.0,527117.00
3/2/2021,ADYEN NV,ADYEN,BZ1HM42,185.0,58527.00
3/2/2021,YEAHKA LTD,9923,BL58D39,36000.0,11702000.00
3/2/2021,MEITUAN-CLASS B,3690,BGJW376,7000.0,2321382.00
3/2/2021,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,49000.0,15647245.00
3/2/2021,Z HOLDINGS CORP,4689,6084848,45500.0,14568630.00
