date,company,ticker,cusip,change,new_shares
3/2/2021,TELADOC HEALTH INC,TDOC,87918A105,8250.0,3724499.00
3/2/2021,EXACT SCIENCES CORP,EXAS,30063P105,8580.0,3874085.00
3/2/2021,REGENERON PHARMACEUTICALS,REGN,75886F107,2440.0,1101054.00
3/2/2021,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,10605.0,4789005.00
3/2/2021,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,4410.0,1991438.00
3/2/2021,CAREDX INC,CDNA,14167L103,10395.0,4694072.00
3/2/2021,FATE THERAPEUTICS INC,FATE,31189P102,8795.0,3971816.00
3/2/2021,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,45540.0,20564454.00
3/2/2021,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,17840.0,8055905.00
3/2/2021,INCYTE CORP,INCY,45337C102,6970.0,3145374.00
3/2/2021,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,1785.0,805813.00
3/2/2021,ACCOLADE INC,ACCD,00437E102,64212.0,4771393.00
3/2/2021,IONIS PHARMACEUTICALS INC,IONS,462222100,8770.0,3960030.00
3/2/2021,CASTLE BIOSCIENCES INC,CSTL,14843C105,6055.0,2733396.00
3/2/2021,10X GENOMICS INC-CLASS A,TXG,88025U109,2370.0,1070318.00
3/2/2021,SCHRODINGER INC,SDGR,80810D103,3785.0,1708032.00
3/2/2021,BERKELEY LIGHTS INC,BLI,084310101,6465.0,2918427.00
3/2/2021,BEAM THERAPEUTICS INC,BEAM,07373V105,4175.0,1885201.00
3/2/2021,SAREPTA THERAPEUTICS INC,SRPT,803607100,17254.0,1856868.00
3/2/2021,CODEXIS INC,CDXS,192005106,13045.0,5890077.00
3/2/2021,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,88505.0,2434937.00
3/2/2021,THERMO FISHER SCIENTIFIC INC,TMO,883556102,560.0,252286.00
3/2/2021,GUARDANT HEALTH INC,GH,40131M109,1640.0,740070.00
3/2/2021,PHREESIA INC,PHR,71944F106,3995.0,1801991.00
3/2/2021,ALPHABET INC-CL A,GOOGL,02079K305,115.0,53247.00
3/2/2021,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,3095.0,1395794.00
3/2/2021,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,7395.0,3337557.00
3/2/2021,ABBVIE INC,ABBV,00287Y109,1290.0,582284.00
3/2/2021,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,3645.0,1644567.00
3/2/2021,BUTTERFLY NETWORK INC,BFLY,124155102,6390.0,2885601.00
3/2/2021,REPARE THERAPEUTICS INC,RPTX,760273102,9433.0,1295168.00
3/2/2021,908 DEVICES INC,MASS,65443P102,1730.0,780176.00
3/2/2021,SURFACE ONCOLOGY INC,SURF,86877M209,158685.0,4069356.00
3/2/2021,1LIFE HEALTHCARE INC,ONEM,68269G107,1170.0,527117.00
